"","StudyID","Bacterium","PackStatus","TempRetail","Category","SubCategory","FoodClass","RTE","Label","SamplingStage","SamplingStage2","Stage","TotalUnitsTested","CountrySampling","FoodSubClass","Year","Prevalence","Sample","Country","lat","long","iso3","Positive","yi","vi","CountryEU"
"93","Alakavuk_AquatSciEng_2021","Clostridium perfringens","Packed","Frozen","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Fish balls","Distribution","Retail","Retail",112,"Turkey","NA",2020,0,112,"Turkey",39.9272,32.8644,"TUR",0,-5.416,2.0089,"Non-EU"
"94","Alegria_PortJPublicHealth_2022","Salmonella","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Tuna, salmon or shrimp sushi","Distribution","Retail","Retail",31,"Portugal","Raw",2019,0,31,"Portugal",38.7227,-9.1449,"PRT",0,-4.143,2.0317,"EU"
"95","Alegria_PortJPublicHealth_2022","Salmonella","Unpacked","Ambient","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Tuna, salmon or shrimp sushi","Distribution","Restaurant","Restaurant",31,"Portugal","Raw",2019,0,31,"Portugal",38.7227,-9.1449,"PRT",0,-4.143,2.0317,"EU"
"96","Alegria_PortJPublicHealth_2022","Listeria monocytogenes","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Tuna, salmon or shrimp sushi","Distribution","Retail","Retail",31,"Portugal","Raw",2019,0,31,"Portugal",38.7227,-9.1449,"PRT",0,-4.143,2.0317,"EU"
"97","Alegria_PortJPublicHealth_2022","Staphylococcus aureus","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Tuna, salmon or shrimp sushi","Distribution","Retail","Retail",31,"Portugal","Raw",2019,0.065,31,"Portugal",38.7227,-9.1449,"PRT",2,-2.674,0.5345,"EU"
"98","Alegria_PortJPublicHealth_2022","Staphylococcus aureus","Unpacked","Ambient","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Tuna, salmon or shrimp sushi","Distribution","Restaurant","Restaurant",31,"Portugal","Raw",2019,0.419,31,"Portugal",38.7227,-9.1449,"PRT",13,-0.325,0.1325,"EU"
"99","Alegria_PortJPublicHealth_2022","Bacillus cereus","Packed","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Tuna, salmon or shrimp sushi","Distribution","Retail","Retail",31,"Portugal","Raw",2019,0.387,31,"Portugal",38.7227,-9.1449,"PRT",12,-0.46,0.136,"EU"
"100","Alegria_PortJPublicHealth_2022","Bacillus cereus","Unpacked","Ambient","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Tuna, salmon or shrimp sushi","Distribution","Restaurant","Restaurant",31,"Portugal","Raw",2019,0.452,31,"Portugal",38.7227,-9.1449,"PRT",14,-0.194,0.1303,"EU"
"101","Aleksic_Foods_2024","Salmonella","NA","Various","Milk and milk products (dairy)","Cheese","Undefined Cheese","No","Cow's raw milk cheese","Distribution","Retail","Retail",79,"Serbia","Raw",2020,0,79,"Serbia",44.8186,20.468,"SRB",0,-5.069,2.0126,"Non-EU"
"102","Aleksic_Foods_2024","Salmonella","NA","Various","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","Cow's pasteurized milk cheese","Distribution","Retail","Retail",111,"Serbia","Pasteurised",2020,0,111,"Serbia",44.8186,20.468,"SRB",0,-5.407,2.009,"Non-EU"
"103","Aleksic_Foods_2024","Salmonella","NA","Various","Milk and milk products (dairy)","Cream and cream products","NA","Yes","Kajmak (clotted cream) from cow's boiled milk","Distribution","Retail","Retail",112,"Serbia","",2020,0,112,"Serbia",44.8186,20.468,"SRB",0,-5.416,2.0089,"Non-EU"
"104","Aleksic_Foods_2024","Listeria monocytogenes","NA","Various","Milk and milk products (dairy)","Cheese","Undefined Cheese","No","Cow's raw milk cheese","Distribution","Retail","Retail",79,"Serbia","Raw",2020,0.013,79,"Serbia",44.8186,20.468,"SRB",1,-4.357,1.0128,"Non-EU"
"105","Aleksic_Foods_2024","Listeria monocytogenes","NA","Various","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","Cow's pasteurized milk cheese","Distribution","Retail","Retail",111,"Serbia","Pasteurised",2020,0,111,"Serbia",44.8186,20.468,"SRB",0,-5.407,2.009,"Non-EU"
"106","Alegria_PortJPublicHealth_2022","Listeria monocytogenes","Unpacked","Ambient","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Yes","Tuna, salmon or shrimp sushi","Distribution","Restaurant","Restaurant",31,"Portugal","Raw",2019,0,31,"Portugal",38.7227,-9.1449,"PRT",0,-4.143,2.0317,"EU"
"107","Aleksic_Foods_2024","Listeria monocytogenes","NA","Various","Milk and milk products (dairy)","Cream and cream products","NA","Yes","Kajmak (clotted cream) from cow's boiled milk","Distribution","Retail","Retail",112,"Serbia","",2020,0.045,112,"Serbia",44.8186,20.468,"SRB",5,-3.063,0.2093,"Non-EU"
"108","Aleksic_Foods_2024","Staphylococcus aureus","NA","Various","Milk and milk products (dairy)","Cheese","Undefined Cheese","No","Cow's raw milk cheese","Distribution","Retail","Retail",79,"Serbia","Raw",2020,0.241,79,"Serbia",44.8186,20.468,"SRB",19,-1.15,0.0693,"Non-EU"
"109","Aleksic_Foods_2024","Staphylococcus aureus","NA","Various","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","Cow's pasteurized milk cheese","Distribution","Retail","Retail",111,"Serbia","Pasteurised",2020,0.018,111,"Serbia",44.8186,20.468,"SRB",2,-3.998,0.5092,"Non-EU"
"110","Aleksic_Foods_2024","Staphylococcus aureus","NA","Various","Milk and milk products (dairy)","Cream and cream products","NA","Yes","Kajmak (clotted cream) from cow's boiled milk","Distribution","Retail","Retail",112,"Serbia","",2020,0.027,112,"Serbia",44.8186,20.468,"SRB",3,-3.593,0.3425,"Non-EU"
"111","Alessandria_IJFM_2010","Listeria monocytogenes","Unpacked","Chill","Milk and milk products (dairy)","UndefinedD","NA","No","Semi dairy products","Manufacturing","","Manufacturing",16,"Italy","",2007,0.125,16,"Italy",41.896,12.4833,"ITA",2,-1.946,0.5714,"EU"
"112","Alessandria_IJFM_2010","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","UndefinedD","NA","No","Final dairy products","Distribution","Storage","Storage",80,"Italy","",2007,0,80,"Italy",41.896,12.4833,"ITA",0,-5.081,2.0124,"EU"
"113","Alessandria_IJFM_2010","Listeria monocytogenes","Unpacked","Chill","Milk and milk products (dairy)","UndefinedD","NA","No","Brines dairy  (brines used in the salting process)","Manufacturing","","Manufacturing",17,"Italy","",2007,0.824,17,"Italy",41.896,12.4833,"ITA",14,1.54,0.4048,"EU"
"114","Alexopoulos_Anaerobe_2011","Staphylococcus aureus","Unpacked","Chill","Milk and milk products (dairy)","Milk","NA","No","Sheep milk","PrimaryProduction","Farm","Farm",156,"Greece","Ovine milk",2010,0.474,156,"Greece",37.9833,23.7333,"GRC",74,-0.103,0.0257,"EU"
"115","Alia_LWTFoodSciTechnol_2020","Listeria monocytogenes","Unpacked","Chill","Meat and meat products","Processed or preserved meat","Processed whole meat products","Yes","Sliced dry-cured ham","Manufacturing","","Manufacturing",36,"Spain","Raw cured (or seasoned) meat",2019,0,36,"Spain",40.4,-3.6834,"ESP",0,-4.29,2.0274,"EU"
"116","Alisarli_ActaAlim_2005","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","Yes","Turkish fermented sausage","Distribution","Retail","Retail",25,"Turkey","Cured ripened raw sausages",2002,0.2,25,"Turkey",39.9272,32.8644,"TUR",5,-1.386,0.25,"Non-EU"
"117","Alisarli_ActaAlim_2005","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Animal meat dried","Yes","Pastrami (pastirma)","Distribution","Retail","Retail",25,"Turkey","Cattle",2002,0.08,25,"Turkey",39.9272,32.8644,"TUR",2,-2.442,0.5435,"Non-EU"
"118","Alisarli_ActaAlim_2005","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","No","Sausage","Distribution","Retail","Retail",25,"Turkey","Cooked sausages (generic)",2002,0.12,25,"Turkey",39.9272,32.8644,"TUR",3,-1.992,0.3788,"Non-EU"
"119","Almeida_IntJFoodMicrobiol_2013","Listeria monocytogenes","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Raw ovine milk","Manufacturing","","Manufacturing",90,"Portugal","Ovine milk",2004,0.011,90,"Portugal",38.7227,-9.1449,"PRT",1,-4.489,1.0112,"EU"
"120","Almeida_IntJFoodMicrobiol_2013","Listeria monocytogenes","Unpacked","Chill","Milk and milk products (dairy)","Whey","","No","Ovine milk whey","Manufacturing","","Manufacturing",3,"Portugal","",2004,0.333,3,"Portugal",38.7227,-9.1449,"PRT",1,-0.693,1.5,"EU"
"121","Almeida_IntJFoodMicrobiol_2013","Listeria monocytogenes","Unpacked","Chill","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Semi hard raw ovine cheese","Distribution","Storage","Storage",81,"Portugal","Raw",2004,0.136,81,"Portugal",38.7227,-9.1449,"PRT",11,-1.851,0.1052,"EU"
"122","Almeida_IntJFoodMicrobiol_2013","Listeria monocytogenes","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Raw cow milk","Manufacturing","","Manufacturing",19,"Portugal","Cattle milk",2004,0.211,19,"Portugal",38.7227,-9.1449,"PRT",4,-1.322,0.3167,"EU"
"123","Almeida_IntJFoodMicrobiol_2013","Listeria monocytogenes","Unpacked","Chill","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Semi hard pasteurized cow cheese","Manufacturing","","Manufacturing",2727,"Portugal","Pasteurised",2004,0.002,2727,"Portugal",38.7227,-9.1449,"PRT",5,-6.3,0.2004,"EU"
"124","Almeida_JFP_2007","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","Cheese","Distribution","Retail","Retail",70,"Portugal","NA",2005,0.114,70,"Portugal",38.7227,-9.1449,"PRT",8,-2.048,0.1411,"EU"
"125","Alisarli_ActaAlim_2005","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","Yes","Salami","Distribution","Retail","Retail",25,"Turkey","Cured ripened raw sausages",2002,0.16,25,"Turkey",39.9272,32.8644,"TUR",4,-1.658,0.2976,"Non-EU"
"126","Almeida_JFP_2007","Salmonella","Packed","Chill","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","Cheese","Distribution","Retail","Retail",70,"Portugal","NA",2005,0.043,70,"Portugal",38.7227,-9.1449,"PRT",3,-3.106,0.3483,"EU"
"127","Almeida_JFP_2007","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Hard cheese","Distribution","Retail","Retail",21,"Portugal","NA",2005,0.238,21,"Portugal",38.7227,-9.1449,"PRT",5,-1.163,0.2625,"EU"
"128","Almeida_JFP_2007","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","Soft cheese","Distribution","Retail","Retail",49,"Portugal","NA",2005,0.245,49,"Portugal",38.7227,-9.1449,"PRT",12,-1.126,0.1104,"EU"
"129","Almeida_JFP_2007","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Firm - ripened cheeses","Yes","Hard cheese","Distribution","Retail","Retail",21,"Portugal","NA",2005,0.048,21,"Portugal",38.7227,-9.1449,"PRT",1,-2.996,1.05,"EU"
"130","Almeida_JFP_2007","Listeria monocytogenes","Packed","Chill","Milk and milk products (dairy)","Cheese","Soft - ripened cheese","Yes","Soft cheese","Distribution","Retail","Retail",49,"Portugal","NA",2005,0.143,49,"Portugal",38.7227,-9.1449,"PRT",7,-1.792,0.1667,"EU"
"131","Almeida_JFP_2007","Shiga toxin-producing Escherichia coli","Packed","Chill","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","Cheese","Distribution","Retail","Retail",70,"Portugal","NA",2005,0,70,"Portugal",38.7227,-9.1449,"PRT",0,-4.949,2.0142,"EU"
"132","Alonso-Calleja_FM_2004","Staphylococcus aureus","Packed","Chill","Meat and meat products","Poultry meat food","Generic poultry fresh meat / fat tissue","No","Ostrich meat fillet steaks","Distribution","Retail","Retail",100,"Spain","PreCut",2003,0,100,"Spain",40.4,-3.6834,"ESP",0,-5.303,2.01,"EU"
"133","Alonso-Hernando_FC_2012","Listeria monocytogenes","Packed","Chill","Meat and meat products","Chicken meat food","Chicken fresh meat / fat tissue","No","Chicken","Distribution","Retail","Retail",100,"Spain","NA",1993,0.32,100,"Spain",40.4,-3.6834,"ESP",32,-0.754,0.046,"EU"
"134","Alonso-Hernando_FC_2012","Listeria monocytogenes","Packed","Chill","Meat and meat products","Chicken meat food","Chicken fresh meat / fat tissue","No","Chicken","Distribution","Retail","Retail",102,"Spain","NA",1993,0.245,102,"Spain",40.4,-3.6834,"ESP",25,-1.125,0.053,"EU"
"135","Alp_AsianJChem_2008","Staphylococcus aureus","Unpacked","Ambient","Grains and grain-based products","Cereal grains and similar and primary derivatives thereof","Cereal grains (and cereal-like grains)","No","Wheat cultivars ","PrimaryProduction","Farm","Farm",27,"Turkey","Raw",2008,0.222,27,"Turkey",39.9272,32.8644,"TUR",6,-1.253,0.2143,"Non-EU"
"136","Alp_AsianJChem_2008","Salmonella","Unpacked","Ambient","Grains and grain-based products","Cereal grains and similar and primary derivatives thereof","Cereal grains (and cereal-like grains)","No","Wheat cultivars ","PrimaryProduction","Farm","Farm",27,"Turkey","Raw",2008,0,27,"Turkey",39.9272,32.8644,"TUR",0,-4.007,2.0364,"Non-EU"
"137","Alp_AsianJChem_2008","Clostridium perfringens","Unpacked","Ambient","Grains and grain-based products","Cereal grains and similar and primary derivatives thereof","Cereal grains (and cereal-like grains)","No","Wheat cultivars ","PrimaryProduction","Farm","Farm",27,"Turkey","Raw",2008,0,27,"Turkey",39.9272,32.8644,"TUR",0,-4.007,2.0364,"Non-EU"
"138","Alper_IFRJ_2013","Salmonella","Packed","Chill","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","White cheese","Distribution","Retail","Retail",60,"Turkey","NA",2011,0.033,60,"Turkey",39.9272,32.8644,"TUR",2,-3.367,0.5172,"Non-EU"
"139","Alper_IFRJ_2013","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","White cheese","Distribution","Retail","Retail",60,"Turkey","NA",2011,0,60,"Turkey",39.9272,32.8644,"TUR",0,-4.796,2.0165,"Non-EU"
"140","Altayar_JAM_2006","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Starchy roots and tubers and primary derivatives thereof","Fresh","No","Unwashed potato","Distribution","Retail","Retail",25,"United Kingdom","",2005,0.84,25,"United Kingdom",51.5,-0.1167,"GBR",21,1.658,0.2976,"Non-EU"
"141","Altayar_JAM_2006","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Starchy roots and tubers and primary derivatives thereof","Minimally","No","Washed potato","Distribution","Retail","Retail",25,"United Kingdom","",2005,0.32,25,"United Kingdom",51.5,-0.1167,"GBR",8,-0.754,0.1838,"Non-EU"
"142","Altayar_JAM_2006","Bacillus cereus","Packed","Ambient","Garden vegetables and primary derivatives thereof","Starchy roots and tubers and primary derivatives thereof","Dried","No","Potato powder","Distribution","Retail","Retail",25,"United Kingdom","",2005,0.2,25,"United Kingdom",51.5,-0.1167,"GBR",5,-1.386,0.25,"Non-EU"
"143","Altayar_JAM_2006","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Root and tuber vegetables (excluding starchy and sugar)","Fresh","No","Unwashed carrot","Distribution","Retail","Retail",25,"United Kingdom","",2005,0.88,25,"United Kingdom",51.5,-0.1167,"GBR",22,1.992,0.3788,"Non-EU"
"144","Alp_AsianJChem_2008","Bacillus cereus","Unpacked","Ambient","Grains and grain-based products","Cereal grains and similar and primary derivatives thereof","Cereal grains (and cereal-like grains)","No","Wheat cultivars ","PrimaryProduction","Farm","Farm",27,"Turkey","Raw",2008,0.185,27,"Turkey",39.9272,32.8644,"TUR",5,-1.482,0.2455,"Non-EU"
"145","Altayar_JAM_2006","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","No","Unwashed lettuce","Distribution","Retail","Retail",25,"United Kingdom","",2005,0.8,25,"United Kingdom",51.5,-0.1167,"GBR",20,1.386,0.25,"Non-EU"
"146","Altayar_JAM_2006","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Starchy roots and tubers and primary derivatives thereof","Fresh","No","Unwashed potato","Distribution","Retail","Retail",25,"United Kingdom","",2005,0.84,25,"United Kingdom",51.5,-0.1167,"GBR",21,1.658,0.2976,"Non-EU"
"147","Altayar_JAM_2006","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Starchy roots and tubers and primary derivatives thereof","Minimally","No","Washed potato","Distribution","Retail","Retail",25,"United Kingdom","",2005,0,25,"United Kingdom",51.5,-0.1167,"GBR",0,-3.932,2.0392,"Non-EU"
"148","Altayar_JAM_2006","Bacillus cereus","Packed","Ambient","Garden vegetables and primary derivatives thereof","Starchy roots and tubers and primary derivatives thereof","Dried","No","Potato powder","Distribution","Retail","Retail",25,"United Kingdom","",2005,0,25,"United Kingdom",51.5,-0.1167,"GBR",0,-3.932,2.0392,"Non-EU"
"149","Altayar_JAM_2006","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Root and tuber vegetables (excluding starchy and sugar)","Fresh","No","Unwashed carrot","Distribution","Retail","Retail",25,"United Kingdom","",2005,0.92,25,"United Kingdom",51.5,-0.1167,"GBR",23,2.442,0.5435,"Non-EU"
"150","Altayar_JAM_2006","Bacillus cereus","Unpacked","Ambient","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","No","Unwashed lettuce","Distribution","Retail","Retail",25,"United Kingdom","",2005,0.36,25,"United Kingdom",51.5,-0.1167,"GBR",9,-0.575,0.1736,"Non-EU"
"151","Althaus_JFP_2012","Salmonella","Packed","Chill","Garden vegetables and primary derivatives thereof","Leafy vegetables","Minimally","Yes","Ready-to-eat lettuce","Distribution","Storage","Storage",142,"Switzerland","",2011,0,142,"Switzerland",46.9167,7.467,"CHE",0,-5.652,2.007,"Non-EU"
"152","Althaus_JFP_2012","Listeria monocytogenes","Packed","Chill","Garden vegetables and primary derivatives thereof","Leafy vegetables","Minimally","Yes","Ready-to-eat lettuce","Distribution","Storage","Storage",142,"Switzerland","",2011,0.035,142,"Switzerland",46.9167,7.467,"CHE",5,-3.311,0.2073,"Non-EU"
"153","Althaus_JFP_2012","Shiga toxin-producing Escherichia coli","Packed","Chill","Garden vegetables and primary derivatives thereof","Leafy vegetables","Minimally","Yes","Ready-to-eat lettuce","Distribution","Storage","Storage",142,"Switzerland","",2011,0.007,142,"Switzerland",46.9167,7.467,"CHE",1,-4.949,1.0071,"Non-EU"
"154","Althaus_JFP_2012","Listeria monocytogenes","Packed","Chill","Fruit and primary derivatives thereof","UndefinedF","PreCut","No","Fresh-cut fruits","Distribution","Storage","Storage",64,"Switzerland","",2011,0,64,"Switzerland",46.9167,7.467,"CHE",0,-4.86,2.0155,"Non-EU"
